"DRUN","H","H2","H2O","H2O2","HO2","N2","O","O2","OH","PRUN","RRTE_H","RRTE_H2","RRTE_H2O","RRTE_H2O2","RRTE_HO2","RRTE_N2","RRTE_O","RRTE_O2","RRTE_OH","TRUN","URUN","VRUN","WRUN","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.8367356749,7.196855505e-15,0.0196592319,5.302840228e-05,5.103702869e-09,1.077680657e-08,0.8659349418,3.156069684e-10,0.2286785661,1.155786631e-11,100003.1328,-1.14868841e-09,-3.665950331e-08,3.168272951e-07,5.093166597e-09,6.277166295e-07,0,-1.417081722e-08,-6.134834773e-07,-2.841745889e-07,300.0708873,0.9972646929,0,0,1,0.0006799999974,0.0006799999974,0,0
0.8369652391,1.056828319e-14,0.01962562613,6.446820407e-05,7.096497034e-09,1.494244284e-08,0.8659450409,3.898963956e-10,0.2286818505,1.70954529e-11,100003.1328,-1.701403837e-09,-5.38225789e-08,4.683712063e-07,9.795435993e-09,9.161998917e-07,0,-1.862508739e-08,-8.976467848e-07,-4.225706784e-07,300.0869631,0.9970175003,0,0,1,0.0006899999571,0.0006899999571,0,0
0.8372107272,1.554722626e-14,0.01958861906,7.837254747e-05,9.866887519e-09,2.071656444e-08,0.8659548318,4.816580075e-10,0.2286850727,2.53094009e-11,100003.1328,-2.520777308e-09,-7.917253616e-08,6.93073342e-07,1.883595435e-08,1.337294918e-06,0,-2.492958571e-08,-1.314483723e-06,-6.28097632e-07,300.1072433,0.9967535646,0,0,1,0.000699999975,0.000699999975,0,0
0.8374712523,2.290554258e-14,0.01954788911,9.5270847e-05,1.371792058e-08,2.871919469e-08,0.8659646148,5.949965187e-10,0.2286882929,3.749596321e-11,100003.1328,-3.73562947e-09,-1.166431565e-07,1.02638624e-06,3.621277622e-08,1.950233606e-06,0,-3.4092797e-08,-1.925192342e-06,-9.331688787e-07,300.1328489,0.9964734687,0,0,1,0.000709999993,0.000709999993,0,0
0.8377460082,3.378668909e-14,0.01950305809,0.0001158060158,1.907061522e-08,3.980898134e-08,0.8659739127,7.349835468e-10,0.2286913631,5.557855812e-11,100003.1328,-5.537321995e-09,-1.720622806e-07,1.521002135e-06,6.96035805e-08,2.838737303e-06,0,-4.776946728e-08,-2.818179736e-06,-1.385794134e-06,300.1651992,0.9961783168,0,0,1,0.0007200000109,0.0007200000109,0,0
0.8380332048,4.988467674e-14,0.01945372431,0.0001407581295,2.650964392e-08,5.517453634e-08,0.8659821261,9.078840766e-10,0.2286941037,8.240981364e-11,100003.1328,-8.210523683e-09,-2.540621918e-07,2.255283069e-06,1.337449369e-07,4.119144413e-06,0,-6.870361563e-08,-4.120124834e-06,-2.057071436e-06,300.2060509,0.9958700479,0,0,1,0.0007299999706,0.0007299999706,0,0
0.8383296966,7.37101308e-14,0.0193994516,0.0001710736508,3.684679668e-08,7.646098296e-08,0.8659891488,1.12144204e-09,0.2286964595,1.222190834e-10,100003.1328,-1.217970773e-08,-3.754295077e-07,3.345905859e-06,2.569071176e-07,5.949189512e-06,0,-1.014830224e-07,-6.01058174e-06,-3.052328453e-06,300.2576935,0.9955519435,0,0,1,0.0007399999886,0.0007399999886,0,0
0.8386313747,1.089858811e-13,0.01933975746,0.0002079002181,5.12087494e-08,1.059444886e-07,0.8659941688,1.385233582e-09,0.2286981519,1.812742771e-10,100003.1328,-1.807996069e-08,-5.55106183e-07,4.966897516e-06,4.932872147e-07,8.534759701e-06,0,-1.538251304e-07,-8.740198399e-06,-4.527734317e-06,300.3229476,0.9952285295,0,0,1,0.0007500000065,0.0007500000065,0,0
0.838932097,1.61237378e-13,0.01927411639,0.0002526287407,7.115855395e-08,1.467733481e-07,0.8659963706,1.711112026e-09,0.228698921,2.688613907e-10,100003.1328,-2.686605272e-08,-8.211600658e-07,7.378491869e-06,9.467036603e-07,1.212810267e-05,0,-2.387708411e-07,-1.265127926e-05,-6.71522155e-06,300.4054641,0.9949064525,0,0,1,0.0007599999662,0.0007599999662,0,0
0.8392231209,2.386777697e-13,0.01920196218,0.0003069442568,9.886360803e-08,2.033009131e-07,0.8659949166,2.113769683e-09,0.2286984669,3.987354445e-10,100003.1328,-3.998298824e-08,-1.215207021e-06,1.097129128e-05,1.815839403e-06,1.700285917e-05,0,-3.784303464e-07,-1.819616218e-05,-9.960207899e-06,300.5098362,0.9945948938,0,0,1,0.0007699999842,0.0007699999842,0,0
0.8394928503,3.535424334e-13,0.01912267315,0.0003728867193,1.373274098e-07,2.815448499e-07,0.865988621,2.61145353e-09,0.2286963305,5.912712655e-10,100003.1328,-5.963766401e-08,-1.799015616e-06,1.633466624e-05,3.480491337e-06,2.337492418e-05,0,-6.103832326e-07,-2.594166365e-05,-1.477938157e-05,300.641925,0.9943063291,0,0,1,0.0007800000021,0.0007800000021,0,0
0.8397255318,5.241133181e-13,0.01903557989,0.0004529214698,1.907073149e-07,3.898173935e-07,0.8659758494,3.226871365e-09,0.2286919443,8.766515783e-10,100003.1328,-8.924059689e-08,-2.66439476e-06,2.436410144e-05,6.665564435e-06,3.120554154e-05,0,-9.98609488e-07,-3.653253689e-05,-2.195042579e-05,300.8091329,0.9940575603,0,0,1,0.0007899999619,0.0007899999619,0,0
0.8398999901,7.77844123e-13,0.01893995749,0.0005500296351,2.647548929e-07,5.396024041e-07,0.8659549857,3.988425778e-09,0.2286846674,1.299640951e-09,100003.1328,-1.341474798e-07,-3.948200622e-06,3.64338686e-05,1.275248585e-05,3.976109795e-05,0,-1.652223062e-06,-5.055779549e-05,-3.265508469e-05,301.0208818,0.9938710623,0,0,1,0.0007999999798,0.0007999999798,0,0
0.8399885886,1.156217977e-12,0.01883502498,0.0006678063883,3.674131169e-07,7.467520129e-07,0.8659237319,4.931789421e-09,0.2286735989,1.926710502e-09,100003.1328,-2.029373427e-07,-5.855142209e-06,5.467919104e-05,2.43680523e-05,4.668088145e-05,0,-2.757530715e-06,-6.820117315e-05,-4.871134381e-05,301.2891918,0.9937763123,0,0,1,0.0008099999977,0.0008099999977,0,0
0.8399549123,1.722474282e-12,0.01871994426,0.0008105796024,5.096307507e-07,1.033136897e-06,0.8658792699,6.102081204e-09,0.2286576102,2.856800634e-09,100003.1328,-3.097047643e-07,-8.693018923e-06,8.24707847e-05,4.649400258e-05,4.607708751e-05,0,-4.633062858e-06,-8.844356056e-05,-7.296252372e-05,301.6292514,0.993812232,0,0,1,0.0008199999575,0.0008199999575,0,0
0.839751529,2.574239177e-12,0.01859381911,0.0009835558988,7.064731471e-07,1.428935898e-06,0.8658185593,7.556968152e-09,0.2286353395,4.237805994e-09,100003.1328,-4.783625169e-07,-1.29282224e-05,0.0001252367721,8.85499623e-05,2.475974241e-05,0,-7.824445925e-06,-0.0001073640553,-0.0001099513867,302.0605328,0.9940293338,0,0,1,0.0008299999754,0.0008299999754,0,0
0.8393173829,3.864710716e-12,0.01845569938,0.001192974634,9.785996726e-07,1.975761667e-06,0.8657374822,9.370995923e-09,0.2286049883,6.292022556e-09,100003.1328,-7.511378897e-07,-1.92744039e-05,0.0001919221492,0.0001682772301,-4.511591829e-05,0,-1.326832106e-05,-0.0001146684826,-0.0001671211295,302.6076163,0.9944933123,0,0,1,0.0008399999933,0.0008399999933,0,0
0.838573849,5.83977051e-12,0.01830458522,0.001446287072,1.354227602e-06,2.730976588e-06,0.8656314874,1.164204632e-08,0.2285643329,9.356325397e-09,100003.1328,-1.206541145e-06,-2.883814628e-05,0.0002976617577,0.0003189322534,-0.0002201165909,0,-2.257755895e-05,-8.682602973e-05,-0.0002570291462,303.3018823,0.9952891801,0,0,1,0.0008499999531,0.0008499999531,0,0
0.8374206667,8.906614382e-12,0.0181394289,0.001752368759,1.871720513e-06,3.773696019e-06,0.8654950035,1.450126721e-08,0.2285105421,1.394729762e-08,100003.1328,-2.000690299e-06,-4.3365855e-05,0.0004688247059,0.0006025091366,-0.0006120058254,0,-3.85425834e-05,2.614101333e-05,-0.0004015598949,304.1832134,0.9965263085,0,0,1,0.000859999971,0.000859999971,0,0
0.8357313376,1.376932549e-11,0.01795915079,0.002121721957,2.582861875e-06,5.2130249e-06,0.8653215392,1.812831157e-08,0.2284400454,2.086916512e-08,100003.1328,-3.471831531e-06,-6.567405265e-05,0.0007527846472,0.001133763956,-0.001436570879,0,-6.602101561e-05,0.0003253479907,-0.0006401588233,305.3021096,0.9983448954,0,0,1,0.0008699999889,0.0008699999889,0,0
0.8333472269,2.172216045e-11,0.01776265981,0.00256669367,3.556923782e-06,7.19952941e-06,0.8651037469,2.277585265e-08,0.2283483255,3.139906983e-08,100003.1328,-6.431913516e-06,-0.0001004287563,0.001237414935,0.002123331186,-0.003101289135,0,-0.0001135422225,0.001007351187,-0.001046405338,306.7226905,1.000924067,0,0,1,0.0008800000069,0.0008800000069,0,0
0.8300721067,3.535434655e-11,0.01754886976,0.003101687351,4.885483122e-06,9.941271263e-06,0.8648331023,2.880974901e-08,0.2282297167,4.761620827e-08,100003.1328,-1.304945013e-05,-0.0001556123354,0.002091159527,0.003953927198,-0.006356061251,0,-0.0001962571558,0.002438203761,-0.001762310346,308.5257834,1.004491265,0,0,1,0.0008899999666,0.0008899999666,0,0
0.8256671544,6.043321918e-11,0.01731673347,0.003743318742,6.68763909e-06,1.372618429e-05,0.8645003031,3.677600693e-08,0.2280770583,7.300693822e-08,100003.1328,-2.966952438e-05,-0.0002453938248,0.003647966319,0.007312385156,-0.0125316232,0,-0.0003414791236,0.005259041174,-0.003071226531,310.8132577,1.009333897,0,0,1,0.0008999999845,0.0008999999845,0,0
0.8198468415,1.113959246e-10,0.01706528676,0.00451049471,9.114870195e-06,1.895336665e-05,0.8640951497,4.751513409e-08,0.2278813912,1.136183356e-07,100003.1328,-7.601418146e-05,-0.0003959825085,0.006593418144,0.01341284013,-0.02384974151,0,-0.0005993501489,0.01047172992,-0.005556900705,313.7124382,1.015812384,0,0,1,0.0009100000025,0.0009100000025,0,0
0.812279298,2.282447719e-10,0.01679370451,0.005424349318,1.235390825e-05,2.61762756e-05,0.8636072221,6.236155744e-08,0.2276315544,1.803335339e-07,100003.1328,-0.0002149159242,-0.0006580583322,0.01238694928,0.02436140238,-0.04360013425,0,-0.001063882642,0.01924637442,-0.0104577356,317.3815402,1.024374802,0,0,1,0.0009199999622,0.0009199999622,0,0
0.8025917523,5.29390644e-10,0.01650135902,0.006507974596,1.66247637e-05,3.615992461e-05,0.8630261586,8.349929447e-08,0.2273137357,2.935010733e-07,100003.1328,-0.0006449089156,-0.00113419385,0.02425243179,0.0437218383,-0.07536333406,0,-0.001915372071,0.03154724397,-0.02046370313,322.0151028,1.035571796,0,0,1,0.0009299999801,0.0009299999801,0,0
0.7903857648,1.374148985e-09,0.01618789808,0.007785854337,2.216919882e-05,4.994810632e-05,0.862342836,1.146103691e-07,0.2269110575,4.925781333e-07,100003.1328,-0.001970861866,-0.002041309415,0.04956890844,0.07731320241,-0.1188906262,0,-0.003507016699,0.04101746895,-0.04148976734,327.8491768,1.050070833,0,0,1,0.0009399999981,0.0009399999981,0,0
0.7752656611,3.840176611e-09,0.01585333367,0.009282928355,2.922307055e-05,6.891735159e-05,0.8615501813,1.620806492e-07,0.2264031833,8.564337392e-07,100003.1328,-0.005926534759,-0.003855992264,0.1057300327,0.1341113277,-0.1573824907,0,-0.006541255314,0.02030972856,-0.08644481541,335.165024,1.068665119,0,0,1,0.0009499999578,0.0009499999578,0,0
0.7568819516,1.103037039e-08,0.01549810822,0.01102326458,3.796515471e-05,9.474781315e-05,0.8606449626,2.37271532e-07,0.2257662494,1.545613205e-06,100003.1328,-0.01708275871,-0.007654561317,0.2343732716,0.2266310018,-0.1288550204,0,-0.01241693148,-0.1125732138,-0.1824217838,344.2898709,1.092274545,0,0,1,0.0009599999757,0.0009599999757,0,0
0.7349923109,3.132708778e-08,0.0151231696,0.0130283127,4.843814574e-05,0.0001291614108,0.8596293315,3.607868572e-07,0.2249730685,2.886373353e-06,100003.1258,-0.04628113667,-0.01589757717,0.534221566,0.3691245687,0.1170617672,0,-0.02385359156,-0.5528993817,-0.3814762005,355.5914301,1.121927888,0,0,1,0.0009699999937,0.0009699999937,0,0
0.7095343158,8.558767655e-08,0.01473000226,0.01531490581,6.045057987e-05,0.0001732174927,0.8585123922,5.702493676e-07,0.2239944718,5.522050941e-06,100003.125,-0.1161275992,-0.03417251777,1.228450123,0.5709371935,0.8377563627,0,-0.04579882272,-1.673232211,-0.7678125587,369.4623497,1.158717807,0,0,1,0.0009800000116,0.0009800000116,0,0
0.6807005023,2.208914643e-07,0.0143206128,0.01789310951,7.349297051e-05,0.000226086834,0.8573112491,9.334168694e-07,0.2228014205,1.063835061e-05,100003.118,-0.2668947774,-0.07480804779,2.773882226,0.8243814908,2.291921899,0,-0.08611100709,-4.026695829,-1.435675869,386.2889191,1.203710764,0,0,1,0.0009899999714,0.0009899999714,0,0
0.6489930931,5.324109586e-07,0.01389744366,0.02076435417,8.672736571e-05,0.0002837741385,0.856051357,1.567179823e-06,0.2213683286,2.018392979e-05,100003.1102,-0.5571629137,-0.1635248234,5.964532783,1.095203591,4.436170067,0,-0.154428122,-8.225639336,-2.395151236,406.4002394,1.257803654,0,0,1,0.0009999999311,0.0009999999311,0,0
0.6152278376,1.19048795e-06,0.01346319627,0.02392021631,9.909478669e-05,0.0003389995993,0.8547646346,2.658098749e-06,0.2196761294,3.684372347e-05,100003.1024,-1.04987434,-0.3491688147,11.88329372,1.331188585,6.626052545,0,-0.2574184799,-14.77697598,-3.407097213,430.0010984,1.321536794,0,0,1,0.001010000007,0.001010000007,0,0
0.580465698,2.461840233e-06,0.01302066976,0.02734181219,0.0001095081621,0.000383290745,0.8534864433,4.472858887e-06,0.2177147091,6.342222605e-05,100003.0867,-1.778650306,-0.711724624,21.56008291,1.488169181,7.818461948,0,-0.393143511,-24.07910751,-3.904087147,457.1002168,1.394895156,0,0,1,0.001019999967,0.001019999967,0,0
0.5458566401,4.707648867e-06,0.01257250445,0.03100130452,0.0001170376913,0.0004105266715,0.85225088,7.349374787e-06,0.2154836012,0.0001015895883,100003.0641,-2.708616546,-1.356149497,35.47575728,1.543535431,7.360052003,0,-0.5555662288,-36.51519196,-3.243817999,487.472138,1.477207753,0,0,1,0.001029999927,0.001029999927,0,0
0.5124498963,8.346100035e-06,0.01212103322,0.0348647285,0.0001210226251,0.0004193039502,0.8510864112,1.168223324e-05,0.2129919761,0.0001506298737,100003.0407,-3.725611188,-2.38022739,53.30715606,1.483149045,5.533482759,0,-0.7559502116,-52.23622871,-1.22577059,520.673552,1.567200181,0,0,1,0.001040000003,0.001040000003,0,0
0.4810461311,1.378564199e-05,0.0116682796,0.03889515924,0.0001211356284,0.0004124418085,0.8500135523,1.794345776e-05,0.2102580504,0.0002071730049,100003.0016,-4.673814417,-3.825372311,74.06327349,1.292427782,3.209921555,0,-1.043761687,-70.66553719,1.642862122,556.1102262,1.663187491,0,0,1,0.001049999963,0.001049999963,0,0
0.4521312876,2.135625523e-05,0.01121592208,0.04305644277,0.0001174283529,0.0003946581649,0.8490445752,2.677114106e-05,0.2073064796,0.0002662575639,100002.9556,-5.418141962,-5.643917328,96.38418557,0.9703889765,1.132949203,0,-1.499310985,-90.3681194,4.44196261,593.1346773,1.76335204,0,0,1,0.001059999922,0.001059999922,0,0
0.4259014829,3.126576783e-05,0.01076534193,0.04731565615,0.0001103308744,0.0003704808344,0.8481850469,3.910384792e-05,0.204164256,0.0003230233194,100002.9009,-5.886670823,-7.709726214,118.8151136,0.5446783671,-0.3942661362,0,-2.196300355,-109.5414615,6.368632664,631.1293778,1.865975103,0,0,1,0.001069999998,0.001069999998,0,0
0.4023376457,4.359039878e-05,0.01031769074,0.0516442445,0.0001005803282,0.0003433305021,0.8474363228,5.629409957e-05,0.2008565927,0.0003740661741,100002.8393,-6.073681183,-9.865734012,140.0669931,0.06846169271,-1.387016794,0,-3.15928926,-126.6948598,7.045120869,669.5558073,1.969573724,0,0,1,0.001079999958,0.001079999958,0,0
0.3812832348,5.829403278e-05,0.009873872412,0.05601905759,8.909126634e-05,0.0003154721006,0.8467976954,8.014147534e-05,0.1974032809,0.0004180121194,100002.7768,-6.016018039,-11.97968611,159.2627087,-0.3958121519,-1.971699647,0,-4.339340326,-141.0691009,6.508951736,707.9808937,2.072969749,0,0,1,0.001089999918,0.001089999918,0,0
0.3625105099,7.525880181e-05,0.009434561198,0.06042234883,7.680969738e-05,0.0002882871864,0.8462680214,0.0001128167179,0.1938172345,0.0004553960122,100002.7074,-5.764164175,-13.98178091,176.0823702,-0.7932470164,-2.273271973,0,-5.614760153,-152.7004908,5.045346923,746.0771847,2.175287806,0,0,1,0.001099999994,0.001099999994,0,0
0.3457685516,9.431230198e-05,0.009000289177,0.06484068701,6.458988461e-05,0.0002625601278,0.8458471887,0.0001566846592,0.1901051682,0.0004881761664,100002.6371,-5.361627065,-15.87527356,190.7595898,-1.087144035,-2.386099736,0,-6.812304659,-162.257117,3.019983027,783.6073128,2.275909378,0,0,1,0.001109999954,0.001109999954,0,0
0.3308092339,0.0001152497358,0.008571454106,0.06926436409,5.31106878e-05,0.0002386861971,0.8455362033,0.0002140715018,0.1862688499,0.000519176517,100002.5669,-4.835783107,-17.72527327,203.9558632,-1.262467799,-2.376761921,0,-7.740095319,-170.7903459,0.7748752248,820.4105573,2.374432827,0,0,1,0.00112000003,0.00112000003,0,0
0.3174035177,0.0001378441081,0.008148415358,0.07368578436,4.283986961e-05,0.0002168163832,0.8453369841,0.0002870125737,0.1823076001,0.0005515926922,100002.4966,-4.197835265,-19.63457888,216.5662334,-1.323539155,-2.291693826,0,-8.221865095,-179.4823271,-1.414399669,856.382853,2.470614543,0,0,1,0.00112999999,0.00112999999,0,0
0.3053475259,0.0001618503225,0.007731558396,0.07809823077,3.403651284e-05,0.0001969520412,0.8452519501,0.000377030558,0.1782207632,0.000588620838,100002.4263,-3.447972777,-21.7158938,229.5174918,-1.28848997,-2.163030579,0,-8.124778407,-189.4327859,-3.344529435,891.4612391,2.564325499,0,0,1,0.001139999949,0.001139999949,0,0
0.2944642675,0.0001870043878,0.007321355092,0.08249465385,2.678055593e-05,0.0001790078764,0.845283054,0.0004849717537,0.1740099469,0.0006331989031,100002.3561,-2.582467781,-24.06628332,243.594754,-1.182761705,-2.012584195,0,-7.376151934,-201.4993778,-4.87512373,925.6103628,2.655511363,0,0,1,0.001150000026,0.001150000026,0,0
0.2846030262,0.0002130201423,0.006918436597,0.0868664655,2.10164182e-05,0.000162853916,0.8454311351,0.0006109094469,0.1696811188,0.0006878338491,100002.2858,-1.600515745,-26.74728169,259.3155446,-1.033328264,-1.854715549,0,-5.968381699,-216.1944103,-5.916919331,958.8101838,2.744156972,0,0,1,0.001159999985,0.001159999985,0,0
0.2756355361,0.0002395910951,0.006523567918,0.09120346155,1.659849393e-05,0.0001483394525,0.845695195,0.0007541420668,0.1652452524,0.0007545036467,100002.2224,-0.5093078704,-29.77284185,276.8604854,-0.8644742185,-1.698455956,0,-3.953815084,-233.6388793,-6.422697493,991.0523913,2.830275295,0,0,1,0.001169999945,0.001169999945,0,0
0.2674543428,0.000266389471,0.00613769681,0.09549307092,1.333368106e-05,0.0001353109363,0.8460717521,0.0009132334031,0.1607192918,0.0008345980753,100002.1521,0.6729807296,-33.10465403,296.0541003,-0.6953669498,-1.549080315,0,-1.433457111,-253.563053,-6.381461841,1022.331258,2.913880502,0,0,1,0.001180000021,0.001180000021,0,0
0.2599693561,0.0002930707918,0.005761929224,0.09972049461,1.101431613e-05,0.0001236207121,0.8465547487,0.001086112043,0.1561260751,0.0009289012932,100002.0828,1.916618333,-36.65514093,316.3937452,-0.5392688748,-1.409351672,0,1.458721902,-275.3528743,-5.812445847,1052.640866,2.994980663,0,0,1,0.001189999981,0.001189999981,0,0
0.2531041137,0.0003192846711,0.005397451133,0.1038695031,9.441160716e-06,0.0001131305933,0.8471355523,0.001270225246,0.1514930901,0.001037617499,100002.0194,3.182208286,-40.29712058,337.1188052,-0.4037431921,-1.280483618,0,4.570782834,-298.1273719,-4.763084777,1081.978056,3.073583378,0,0,1,0.001199999941,0.001199999941,0,0
0.2467941451,0.0003446821333,0.005045514855,0.1079226275,8.437614127e-06,0.0001037152415,0.8478030524,0.001462675015,0.1468517998,0.001160406658,100001.9569,4.423787895,-43.877231,357.3007444,-0.2917414624,-1.162677155,0,7.747626788,-320.8383453,-3.302149393,1110.338191,3.149685707,0,0,1,0.001210000017,0.001210000017,0,0
0.2409846618,0.0003689273948,0.004707373098,0.1118619192,7.855878994e-06,9.526253555e-05,0.8485442312,0.001660372149,0.1422361627,0.001296446191,100001.8944,5.593078858,-47.23199611,375.9471011,-0.2028934715,-1.055498146,0,10.84269611,-342.3784334,-1.51406586,1137.715996,3.223275784,0,0,1,0.001219999976,0.001219999976,0,0
0.235628263,0.0003917121578,0.004384181751,0.1156701611,7.577727741e-06,8.767208542e-05,0.8493446702,0.001860203429,0.137680622,0.001444525351,100001.832,6.644098456,-50.20431778,392.1057373,-0.1347885413,-0.9581564072,0,13.72732111,-361.6878621,0.5079489095,1164.108522,3.294341765,0,0,1,0.001229999936,0.001229999936,0,0
0.2306840436,0.0004127637821,0.004076975313,0.1193312461,7.512065037e-06,8.08551703e-05,0.8501892314,0.002059141192,0.1332189307,0.001603120395,100001.7695,7.537089241,-52.65735917,404.9514372,-0.08406450063,-0.8697226907,0,16.29643616,-377.842232,2.668398128,1189.513771,3.362868118,0,0,1,0.001240000012,0.001240000012,0,0
0.2261163405,0.0004318543778,0.003786615445,0.1228308915,7.590672013e-06,7.473323773e-05,0.851062695,0.002254351254,0.1288827777,0.001770483549,100001.707,8.241683501,-54.48544132,413.852903,-0.04718143997,-0.78926041,0,18.47188881,-390.1201143,4.875530952,1213.931332,3.428839721,0,0,1,0.001249999972,0.001249999972,0,0
0.2218932311,0.0004488090474,0.003513723911,0.1261575151,7.763574878e-06,6.923600211e-05,0.8519504022,0.002443295079,0.1247002002,0.001944747878,100001.6514,8.738893268,-55.62087952,418.4136876,-0.02089456042,-0.7158977471,0,20.20344774,-398.0448455,7.046486984,1237.365665,3.492250623,0,0,1,0.001259999932,0.001259999932,0,0
0.2179863007,0.0004635071573,0.003258688171,0.1293022896,7.994724015e-06,6.430078359e-05,0.852838713,0.002623769587,0.1206950746,0.002123992892,100001.5899,9.021640088,-56.03590549,418.483438,-0.00248770147,-0.6488758218,0,21.46729261,-401.3956508,9.110559837,1259.824382,3.553101882,0,0,1,0.001270000008,0.001270000008,0,0
0.2143700444,0.0004758828785,0.003021654668,0.1322592625,8.258337433e-06,5.987146501e-05,0.8537154177,0.002793939839,0.1168866584,0.002306310853,100001.5353,9.094196019,-55.74097834,414.1464976,0.01017285056,-0.5875597143,0,22.2632054,-400.1966534,11.0110996,1281.318528,3.611402605,0,0,1,0.001279999968,0.001279999968,0,0
